NODE_4_length_140172_cov_37.161829	gi|1112963313|gb|CP018071.1|	99.985	104103	0.0	1.921e+05	1352	Enterococcus faecium	Enterococcus faecium strain VRE001 chromosome, complete genome
NODE_4_length_140172_cov_37.161829	gi|3019611768|emb|OZ282469.1|	99.991	85912	0.0	1.586e+05	1352	Enterococcus faecium	Enterococcus faecium isolate GPT24-06 genome assembly, chromosome: GPT24-06-main
NODE_4_length_140172_cov_37.161829	gi|2022657030|gb|CP072567.1|	99.376	86517	0.0	1.568e+05	1352	Enterococcus faecium	Enterococcus faecium strain VB3895 chromosome, complete genome
NODE_4_length_140172_cov_37.161829	gi|1932051482|gb|CP064343.1|	99.376	86517	0.0	1.568e+05	1352	Enterococcus faecium	Enterococcus faecium strain VRE3363 chromosome, complete genome
NODE_4_length_140172_cov_37.161829	gi|1886879993|gb|CP059772.1|	99.376	86517	0.0	1.568e+05	1352	Enterococcus faecium	Enterococcus faecium strain A3895 chromosome, complete genome
NODE_4_length_140172_cov_37.161829	gi|1887082128|gb|CP059823.1|	99.992	82953	0.0	1.531e+05	1352	Enterococcus faecium	Enterococcus faecium strain A15023 chromosome, complete genome
NODE_4_length_140172_cov_37.161829	gi|1250053800|gb|CP018128.1|	99.998	81263	0.0	1.501e+05	1352	Enterococcus faecium	Enterococcus faecium strain A_020709_82, complete sequence
NODE_4_length_140172_cov_37.161829	gi|2328585281|gb|CP110294.1|	99.966	77488	0.0	1.429e+05	1352	Enterococcus faecium	Enterococcus faecium strain AKSZ-47 chromosome, complete genome
NODE_4_length_140172_cov_37.161829	gi|2030878741|gb|CP064417.1|	99.983	77076	0.0	1.423e+05	1352	Enterococcus faecium	Enterococcus faecium strain PR02648-8 chromosome
NODE_4_length_140172_cov_37.161829	gi|1950337539|gb|CP066659.1|	99.982	77076	0.0	1.423e+05	1352	Enterococcus faecium	Enterococcus faecium strain Dallas 155 chromosome, complete genome
NODE_4_length_140172_cov_37.161829	gi|1950112697|gb|CP066473.1|	99.982	77076	0.0	1.423e+05	1352	Enterococcus faecium	Enterococcus faecium strain Dallas 93_2 chromosome, complete genome
NODE_4_length_140172_cov_37.161829	gi|1950102388|gb|CP066457.1|	99.982	77076	0.0	1.423e+05	1352	Enterococcus faecium	Enterococcus faecium strain Dallas 87_1 chromosome, complete genome
NODE_5_length_62897_cov_74.026034	gi|1072836994|gb|CP014535.1|	99.997	33352	0.0	61585	1352	Enterococcus faecium	Enterococcus faecium strain E745 plasmid pl6, complete sequence
NODE_6_length_42107_cov_215.029035	gi|1072836838|gb|CP014531.1|	99.974	26990	0.0	49799	1352	Enterococcus faecium	Enterococcus faecium strain E745 plasmid pl2, complete sequence
NODE_7_length_41991_cov_87.726393	gi|1072836925|gb|CP014534.1|	99.971	37390	0.0	68979	1352	Enterococcus faecium	Enterococcus faecium strain E745 plasmid pl5, complete sequence
NODE_7_length_41991_cov_87.726393	gi|2838882063|gb|CP111712.1|	98.682	21322	0.0	37805	1352	Enterococcus faecium	Enterococcus faecium strain VRE076 plasmid P2, complete sequence
NODE_8_length_12383_cov_107.938514	gi|1072836895|gb|CP014533.1|	97.639	10208	0.0	17333	1352	Enterococcus faecium	Enterococcus faecium strain E745 plasmid pl4, complete sequence
NODE_8_length_12383_cov_107.938514	gi|388535180|gb|CP003585.1|	99.659	7048	0.0	12883	333849	Enterococcus faecium DO	Enterococcus faecium DO plasmid 2, complete sequence
NODE_8_length_12383_cov_107.938514	gi|1541309590|emb|LR135176.1|	99.659	7047	0.0	12881	1352	Enterococcus faecium	Enterococcus faecium isolate E4402 genome assembly, plasmid: 3
NODE_8_length_12383_cov_107.938514	gi|1546939373|emb|LR135484.1|	99.659	7046	0.0	12879	1352	Enterococcus faecium	Enterococcus faecium isolate E4456 genome assembly, plasmid: 3
NODE_8_length_12383_cov_107.938514	gi|1546939350|emb|LR135437.1|	99.659	7046	0.0	12879	1352	Enterococcus faecium	Enterococcus faecium isolate E8691 genome assembly, plasmid: 3
NODE_8_length_12383_cov_107.938514	gi|2236320227|gb|CP097025.1|	99.659	7046	0.0	12879	1352	Enterococcus faecium	Enterococcus faecium strain AT45b plasmid pAT45b-c, complete sequence
NODE_8_length_12383_cov_107.938514	gi|2839031164|gb|CP111405.1|	99.645	7047	0.0	12874	1352	Enterococcus faecium	Enterococcus faecium strain VRE032 plasmid P2, complete sequence
NODE_8_length_12383_cov_107.938514	gi|1049467615|emb|LN999989.1|	99.631	7046	0.0	12866	1352	Enterococcus faecium	Enterococcus faecium isolate EFE11651 genome assembly, plasmid: III
NODE_8_length_12383_cov_107.938514	gi|938507137|gb|KP842560.1|	99.574	7048	0.0	12846	1352	Enterococcus faecium	Enterococcus faecium strain 17i48 ST17 plasmid pRUM-like, complete sequence
NODE_8_length_12383_cov_107.938514	gi|2592039780|gb|OR251469.1|	99.658	7024	0.0	12839	1352	Enterococcus faecium	Enterococcus faecium strain 732558 plasmid pEfm732558-vanA, complete sequence
NODE_8_length_12383_cov_107.938514	gi|2582035579|gb|OR298096.1|	99.658	7024	0.0	12839	1352	Enterococcus faecium	Enterococcus faecium strain 735902 plasmid pEfm735902-vanA genomic sequence
NODE_8_length_12383_cov_107.938514	gi|2582035531|gb|OR251470.1|	99.658	7024	0.0	12839	1352	Enterococcus faecium	Enterococcus faecium strain 742783 plasmid pEfm742783-vanA, complete sequence
NODE_8_length_12383_cov_107.938514	gi|2582035486|gb|OR234015.1|	99.658	7024	0.0	12839	1352	Enterococcus faecium	Enterococcus faecium strain 741160 plasmid pEfm741160-vanA, complete sequence
NODE_8_length_12383_cov_107.938514	gi|2582035329|gb|OR208591.1|	99.658	7024	0.0	12839	1352	Enterococcus faecium	Enterococcus faecium strain 700907 plasmid pEfm700907-vanA, complete sequence
NODE_8_length_12383_cov_107.938514	gi|1250053803|gb|CP018131.1|	99.639	6932	0.0	12661	1352	Enterococcus faecium	Enterococcus faecium strain A_020709_82 plasmid unnamed3, complete sequence
NODE_8_length_12383_cov_107.938514	gi|28849319|gb|AF507977.1|	99.653	6918	0.0	12643	1352	Enterococcus faecium	Enterococcus faecium plasmid pRUM, complete sequence
NODE_8_length_12383_cov_107.938514	gi|2582035376|gb|OR262468.1|	98.007	7025	0.0	12196	1352	Enterococcus faecium	Enterococcus faecium strain 755686 plasmid pEfm755686-vanA, complete sequence
NODE_8_length_12383_cov_107.938514	gi|2216156897|gb|CP063650.1|	99.629	6202	0.0	11326	1352	Enterococcus faecium	Enterococcus faecium strain BMT-2-1-3 plasmid pSS-1-3_03, complete sequence
NODE_8_length_12383_cov_107.938514	gi|2986828249|gb|CP175503.1|	99.613	6194	0.0	11306	1352	Enterococcus faecium	Enterococcus faecium strain C2711 plasmid unnamed1, complete sequence
NODE_8_length_12383_cov_107.938514	gi|2986822594|gb|CP175448.1|	99.613	6194	0.0	11306	1352	Enterococcus faecium	Enterococcus faecium strain C1465 plasmid unnamed1, complete sequence
NODE_9_length_9417_cov_147.340953	gi|3042191202|gb|CP197032.1|	99.989	9417	0.0	17383	1352	Enterococcus faecium	Enterococcus faecium strain VRE_08 plasmid unnamed_18641bp, complete sequence
NODE_9_length_9417_cov_147.340953	gi|2986822378|gb|CP175446.1|	99.935	9262	0.0	17069	1352	Enterococcus faecium	Enterococcus faecium strain C1465 plasmid unnamed2, complete sequence
NODE_9_length_9417_cov_147.340953	gi|529205422|gb|CP006624.1|	99.536	9267	0.0	16866	1305849	Enterococcus faecium Aus0085	Enterococcus faecium Aus0085 plasmid p4, complete sequence
NODE_9_length_9417_cov_147.340953	gi|1546939351|emb|LR135438.1|	99.395	9095	0.0	16480	1352	Enterococcus faecium	Enterococcus faecium isolate E8691 genome assembly, plasmid: 4
NODE_9_length_9417_cov_147.340953	gi|1580131966|gb|CP036157.1|	99.886	8793	0.0	16183	1352	Enterococcus faecium	Enterococcus faecium strain V24 plasmid pV24-6, complete sequence
NODE_9_length_9417_cov_147.340953	gi|2432632119|gb|OP378673.1|	99.942	8686	0.0	16011	1352	Enterococcus faecium	Enterococcus faecium strain VRE32553 plasmid pVRE32553_4, complete sequence
NODE_9_length_9417_cov_147.340953	gi|388535180|gb|CP003585.1|	98.976	8303	0.0	14855	333849	Enterococcus faecium DO	Enterococcus faecium DO plasmid 2, complete sequence
NODE_9_length_9417_cov_147.340953	gi|1540602652|gb|CP033209.1|	97.252	8516	0.0	14416	1352	Enterococcus faecium	Enterococcus faecium strain RBWH1 plasmid pRBWH1.3, complete sequence
NODE_9_length_9417_cov_147.340953	gi|1546939470|emb|LR135291.1|	99.518	7880	0.0	14334	1352	Enterococcus faecium	Enterococcus faecium isolate E7199 genome assembly, plasmid: 5
NODE_9_length_9417_cov_147.340953	gi|1546939441|emb|LR135262.1|	99.948	7750	0.0	14288	1352	Enterococcus faecium	Enterococcus faecium isolate E4457 genome assembly, plasmid: 5
NODE_9_length_9417_cov_147.340953	gi|2987854995|gb|CP192317.1|	99.961	7670	0.0	14148	1352	Enterococcus faecium	Enterococcus faecium strain RY7541 plasmid pEF7541-5, complete sequence
NODE_9_length_9417_cov_147.340953	gi|2987393694|gb|CP191793.1|	99.961	7670	0.0	14148	1352	Enterococcus faecium	Enterococcus faecium strain 8019 plasmid pEF8019-4, complete sequence
NODE_9_length_9417_cov_147.340953	gi|2838850013|gb|CP111836.1|	99.961	7670	0.0	14148	1352	Enterococcus faecium	Enterococcus faecium strain VRE092 plasmid P6, complete sequence
NODE_9_length_9417_cov_147.340953	gi|2838584328|gb|CP112436.1|	99.922	7679	0.0	14148	1352	Enterococcus faecium	Enterococcus faecium strain VRE183 plasmid P5, complete sequence
NODE_9_length_9417_cov_147.340953	gi|2838780381|gb|CP111967.1|	99.948	7668	0.0	14139	1352	Enterococcus faecium	Enterococcus faecium strain VRE111 plasmid P4, complete sequence
NODE_9_length_9417_cov_147.340953	gi|2838762916|gb|CP112016.1|	99.935	7649	0.0	14098	1352	Enterococcus faecium	Enterococcus faecium strain VRE118 plasmid P5, complete sequence
NODE_9_length_9417_cov_147.340953	gi|2838555375|gb|CP112618.1|	99.701	7694	0.0	14079	1352	Enterococcus faecium	Enterococcus faecium strain VRE208 plasmid P5, complete sequence
NODE_9_length_9417_cov_147.340953	gi|2890910920|gb|CP127478.1|	99.328	7741	0.0	14000	1352	Enterococcus faecium	Enterococcus faecium strain ER03811.6 plasmid pER03811_6B.4, complete sequence
NODE_9_length_9417_cov_147.340953	gi|2891584517|gb|CP127485.1|	99.302	7741	0.0	13987	1352	Enterococcus faecium	Enterococcus faecium strain ER03785.5 plasmid pER03785_5B.3, complete sequence
NODE_9_length_9417_cov_147.340953	gi|1948500892|gb|CP065933.1|	99.920	7487	0.0	13791	1352	Enterococcus faecium	Enterococcus faecium strain Dallas 5 plasmid p5_9kb, complete sequence
NODE_10_length_3284_cov_266.337566	gi|2985417717|gb|CP175432.1|	100.000	3284	0.0	6065	1352	Enterococcus faecium	Enterococcus faecium strain H537 plasmid unnamed3, complete sequence
NODE_10_length_3284_cov_266.337566	gi|2980231451|gb|CP175139.1|	100.000	3284	0.0	6065	1352	Enterococcus faecium	Enterococcus faecium strain C5723 plasmid unnamed2, complete sequence
NODE_10_length_3284_cov_266.337566	gi|1678074881|gb|CP040705.1|	100.000	3284	0.0	6065	1352	Enterococcus faecium	Enterococcus faecium strain HOU503 plasmid p4, complete sequence
NODE_10_length_3284_cov_266.337566	gi|2838569819|gb|CP112493.1|	100.000	3284	0.0	6065	1352	Enterococcus faecium	Enterococcus faecium strain VRE191 plasmid P7, complete sequence
NODE_10_length_3284_cov_266.337566	gi|1546939516|emb|LR135337.1|	100.000	3284	0.0	6065	1352	Enterococcus faecium	Enterococcus faecium isolate E7471 genome assembly, plasmid: 7
NODE_10_length_3284_cov_266.337566	gi|2210206558|gb|CP076476.1|	100.000	3284	0.0	6065	1352	Enterococcus faecium	Enterococcus faecium strain UAMS_EF58 plasmid pUAMSEF5, complete sequence
NODE_10_length_3284_cov_266.337566	gi|2030875874|gb|CP064438.1|	100.000	3284	0.0	6065	1352	Enterococcus faecium	Enterococcus faecium strain PR00859-7 plasmid unnamed_6, complete sequence
NODE_10_length_3284_cov_266.337566	gi|1950105511|gb|CP066465.1|	100.000	3284	0.0	6065	1352	Enterococcus faecium	Enterococcus faecium strain Dallas 87_1 plasmid p87_1_4.3kb, complete sequence
NODE_10_length_3284_cov_266.337566	gi|1950071547|gb|CP066426.1|	100.000	3284	0.0	6065	1352	Enterococcus faecium	Enterococcus faecium strain Dallas 55 plasmid p55_4kb, complete sequence
NODE_10_length_3284_cov_266.337566	gi|3045620498|gb|CP197461.1|	99.970	3284	0.0	6059	1352	Enterococcus faecium	Enterococcus faecium strain N21-03014 plasmid pN21-03014_G, complete sequence
NODE_10_length_3284_cov_266.337566	gi|2870650921|gb|CP171727.1|	99.970	3284	0.0	6059	1352	Enterococcus faecium	Enterococcus faecium strain CCP461 plasmid pACA-S-461.5, complete sequence
NODE_10_length_3284_cov_266.337566	gi|2870650896|gb|CP171708.1|	99.970	3284	0.0	6059	1352	Enterococcus faecium	Enterococcus faecium strain CCP464 plasmid pACA-S-464.5, complete sequence
NODE_10_length_3284_cov_266.337566	gi|2582035376|gb|OR262468.1|	99.970	3284	0.0	6059	1352	Enterococcus faecium	Enterococcus faecium strain 755686 plasmid pEfm755686-vanA, complete sequence
NODE_10_length_3284_cov_266.337566	gi|2022667016|gb|CP072592.1|	99.970	3284	0.0	6059	1352	Enterococcus faecium	Enterococcus faecium strain VB976 plasmid pVB976_p6, complete sequence
NODE_10_length_3284_cov_266.337566	gi|2040340846|emb|OU016043.1|	99.939	3284	0.0	6054	1352	Enterococcus faecium	Enterococcus faecium isolate USZ_VRE53_P46 genome assembly, plasmid: pl6
NODE_10_length_3284_cov_266.337566	gi|2040340836|emb|OU016033.1|	99.939	3284	0.0	6054	1352	Enterococcus faecium	Enterococcus faecium isolate USZ_VRE67_P60 genome assembly, plasmid: pl6
NODE_10_length_3284_cov_266.337566	gi|2040332895|emb|OU015713.1|	99.939	3284	0.0	6054	1352	Enterococcus faecium	Enterococcus faecium isolate USZ_VRE32_P32 genome assembly, plasmid: pl4
NODE_10_length_3284_cov_266.337566	gi|2870650908|gb|CP171696.1|	99.969	3268	0.0	6030	1352	Enterococcus faecium	Enterococcus faecium strain CCP466 plasmid pACA-S-466.4, complete sequence
NODE_10_length_3284_cov_266.337566	gi|1752927867|gb|CP044272.1|	99.787	3284	0.0	6026	1352	Enterococcus faecium	Enterococcus faecium strain V1836 plasmid pHVH-V1836-8, complete sequence
NODE_10_length_3284_cov_266.337566	gi|2839144918|gb|CP111208.1|	99.726	3287	0.0	6017	1352	Enterococcus faecium	Enterococcus faecium strain VRE004 plasmid P5, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2979873182|gb|CP174816.1|	100.000	3276	0.0	6050	1352	Enterococcus faecium	Enterococcus faecium strain C6100 plasmid unnamed6, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2979870144|gb|CP174820.1|	100.000	3276	0.0	6050	1352	Enterococcus faecium	Enterococcus faecium strain C6102 plasmid unnamed3, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2979888801|gb|CP174783.1|	99.969	3277	0.0	6045	1352	Enterococcus faecium	Enterococcus faecium strain C6095 plasmid unnamed3, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2979864160|gb|CP174836.1|	99.969	3276	0.0	6043	1352	Enterococcus faecium	Enterococcus faecium strain C6103 plasmid unnamed5, complete sequence
NODE_11_length_3276_cov_241.102763	gi|1182606774|gb|KY595965.1|	100.000	3181	0.0	5875	1352	Enterococcus faecium	Enterococcus faecium strain VREfm1 plasmid pPEC013, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2979955470|gb|CP174638.1|	100.000	3135	0.0	5790	1352	Enterococcus faecium	Enterococcus faecium strain C6081 plasmid unnamed5, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2979949317|gb|CP174684.1|	100.000	3135	0.0	5790	1352	Enterococcus faecium	Enterococcus faecium strain C6104 plasmid unnamed4, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2979873405|gb|CP174795.1|	100.000	3132	0.0	5784	1352	Enterococcus faecium	Enterococcus faecium strain C6098 plasmid unnamed1, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2997017294|gb|CP184226.1|	100.000	3098	0.0	5722	1352	Enterococcus faecium	Enterococcus faecium strain VR40 plasmid unnamed6, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2979777687|gb|CP174942.1|	100.000	3098	0.0	5722	1352	Enterococcus faecium	Enterococcus faecium strain C8826 plasmid unnamed1, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2985417488|gb|CP175430.1|	99.968	3098	0.0	5716	1352	Enterococcus faecium	Enterococcus faecium strain H537 plasmid unnamed1, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2979833758|gb|CP174870.1|	99.935	3100	0.0	5712	1352	Enterococcus faecium	Enterococcus faecium strain C1209 plasmid unnamed1, complete sequence
NODE_11_length_3276_cov_241.102763	gi|1752927648|gb|CP044266.1|	100.000	3087	0.0	5701	1352	Enterococcus faecium	Enterococcus faecium strain V1836 plasmid pHVH-V1836-2, complete sequence
NODE_11_length_3276_cov_241.102763	gi|1580131920|gb|CP036156.1|	100.000	3087	0.0	5701	1352	Enterococcus faecium	Enterococcus faecium strain V24 plasmid pV24-5, complete sequence
NODE_11_length_3276_cov_241.102763	gi|1359097432|gb|CP025390.1|	100.000	3087	0.0	5701	1352	Enterococcus faecium	Enterococcus faecium strain 13-009 plasmid unnamed1
NODE_11_length_3276_cov_241.102763	gi|2717666073|gb|CP086646.1|	100.000	3087	0.0	5701	1352	Enterococcus faecium	Enterococcus faecium strain 2001564 plasmid p2001564_2, complete sequence
NODE_11_length_3276_cov_241.102763	gi|2211473454|gb|CP092538.1|	100.000	3087	0.0	5701	1280	Staphylococcus aureus	Staphylococcus aureus strain VMRSA-WC123 chromosome, complete genome
NODE_11_length_3276_cov_241.102763	gi|2211470734|gb|CP092540.1|	100.000	3087	0.0	5701	1280	Staphylococcus aureus	Staphylococcus aureus strain VMRSA-WC121 chromosome, complete genome
NODE_11_length_3276_cov_241.102763	gi|2211468006|gb|CP092542.1|	100.000	3087	0.0	5701	1280	Staphylococcus aureus	Staphylococcus aureus strain VRMSSA-WC113 chromosome, complete genome
NODE_11_length_3276_cov_241.102763	gi|2211465300|gb|CP092581.1|	100.000	3087	0.0	5701	1280	Staphylococcus aureus	Staphylococcus aureus strain VRMSSA-WC111 chromosome, complete genome
NODE_12_length_446_cov_60.820972	gi|3045620302|gb|CP197455.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain N21-03014 plasmid pN21-03014_B, complete sequence
NODE_12_length_446_cov_60.820972	gi|1777752749|gb|CP046076.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain VRE plasmid p5_03A17012, complete sequence
NODE_12_length_446_cov_60.820972	gi|3018344518|gb|CP195299.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain E1162 plasmid pCANE, complete sequence
NODE_12_length_446_cov_60.820972	gi|3004230496|dbj|AP041218.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium MEM18094 plasmid pMEM18094a DNA, complete genome
NODE_12_length_446_cov_60.820972	gi|1765889775|gb|CP045013.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain LAC7.2 plasmid pI, complete sequence
NODE_12_length_446_cov_60.820972	gi|2997051803|gb|CP184243.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain VR67 plasmid unnamed4, complete sequence
NODE_12_length_446_cov_60.820972	gi|2997035246|gb|CP184182.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain VR5 plasmid unnamed1, complete sequence
NODE_12_length_446_cov_60.820972	gi|2997019399|gb|CP184214.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain VR28 plasmid unnamed3, complete sequence
NODE_12_length_446_cov_60.820972	gi|1752924536|gb|CP044275.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain V2937 plasmid pHVH-V2937-1, complete sequence
NODE_12_length_446_cov_60.820972	gi|2987505427|gb|CP192231.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain 5938 plasmid pEF7206-1, complete sequence
NODE_12_length_446_cov_60.820972	gi|2987393376|gb|CP191790.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain 8019 plasmid pEF8019-1, complete sequence
NODE_12_length_446_cov_60.820972	gi|2986814599|gb|CP175498.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain 16026 plasmid unnamed2, complete sequence
NODE_12_length_446_cov_60.820972	gi|2985482926|gb|CP175416.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain C3480 plasmid unnamed4, complete sequence
NODE_12_length_446_cov_60.820972	gi|2985474512|gb|CP175362.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain 16107_2 plasmid unnamed4, complete sequence
NODE_12_length_446_cov_60.820972	gi|2985468670|gb|CP175354.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain 16107_1 plasmid unnamed2, complete sequence
NODE_12_length_446_cov_60.820972	gi|2985460350|gb|CP175383.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain 16107_6 plasmid unnamed1, complete sequence
NODE_12_length_446_cov_60.820972	gi|2985455404|gb|CP175390.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain 16107_7 plasmid unnamed2, complete sequence
NODE_12_length_446_cov_60.820972	gi|2985454288|gb|CP175369.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain 16107_3 plasmid unnamed5, complete sequence
NODE_12_length_446_cov_60.820972	gi|2985437973|gb|CP175372.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain 16107_4 plasmid unnamed2, complete sequence
NODE_12_length_446_cov_60.820972	gi|2985433621|gb|CP175380.1|	100.000	446	0.0	824	1352	Enterococcus faecium	Enterococcus faecium strain 16107_5 plasmid unnamed4, complete sequence
NODE_13_length_386_cov_68.894260	gi|2997051803|gb|CP184243.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain VR67 plasmid unnamed4, complete sequence
NODE_13_length_386_cov_68.894260	gi|2997035246|gb|CP184182.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain VR5 plasmid unnamed1, complete sequence
NODE_13_length_386_cov_68.894260	gi|2985474512|gb|CP175362.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain 16107_2 plasmid unnamed4, complete sequence
NODE_13_length_386_cov_68.894260	gi|2985468670|gb|CP175354.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain 16107_1 plasmid unnamed2, complete sequence
NODE_13_length_386_cov_68.894260	gi|2985460350|gb|CP175383.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain 16107_6 plasmid unnamed1, complete sequence
NODE_13_length_386_cov_68.894260	gi|2985455404|gb|CP175390.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain 16107_7 plasmid unnamed2, complete sequence
NODE_13_length_386_cov_68.894260	gi|2985454288|gb|CP175369.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain 16107_3 plasmid unnamed5, complete sequence
NODE_13_length_386_cov_68.894260	gi|2985437973|gb|CP175372.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain 16107_4 plasmid unnamed2, complete sequence
NODE_13_length_386_cov_68.894260	gi|2985433621|gb|CP175380.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain 16107_5 plasmid unnamed4, complete sequence
NODE_13_length_386_cov_68.894260	gi|2980934582|gb|CP175341.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain 16040_2 plasmid unnamed3, complete sequence
NODE_13_length_386_cov_68.894260	gi|2980927018|gb|CP175337.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain 16040_1 plasmid unnamed3, complete sequence
NODE_13_length_386_cov_68.894260	gi|2979855067|gb|CP174847.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain C2159 plasmid unnamed5, complete sequence
NODE_13_length_386_cov_68.894260	gi|2979852092|gb|CP174851.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain C2167 plasmid unnamed3, complete sequence
NODE_13_length_386_cov_68.894260	gi|2979833764|gb|CP174871.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain C1209 plasmid unnamed2, complete sequence
NODE_13_length_386_cov_68.894260	gi|2979821890|gb|CP174892.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain C8831 plasmid unnamed2, complete sequence
NODE_13_length_386_cov_68.894260	gi|2979818867|gb|CP174896.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain C8832 plasmid unnamed2, complete sequence
NODE_13_length_386_cov_68.894260	gi|2979795051|gb|CP174936.1|	100.000	386	0.0	713	1352	Enterococcus faecium	Enterococcus faecium strain C8812 plasmid unnamed2, complete sequence
